Id,Name,SKU,Description,Price,Stock,CategoryId,IsActive,LucaId,Barcode,katana_product_id,katana_order_id,CreatedAt,UpdatedAt
757,Ø16x1,5 mm S235JR BORU,436-2323-SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:43.2809422,2025-12-06 21:56:43.2809423
758,BAKIR BORU - 075-74849-023 JCI PIPE LOW AMBIENT YLAA Ø 9,52 x 0,635 mm,435837,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:43.3464475,2025-12-06 21:56:43.3464476
759,BAKIR BORU - 075-77930-037 PIPE LOW AMB YLAA Ø 9,52 x 0,635 mm,435836,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:43.3676539,2025-12-06 21:56:43.3676540
760,TUBE SUCTION,47436326-SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:43.4818843,2025-12-06 21:56:43.4818844
761,Ø76*3 DUZ  BORU,425-5398-SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:43.5287951,2025-12-06 21:56:43.5287952
762,BAKIR BORU - 075-77930-049  JCI -Ø 12,70 mm  LINE DUAL RELIEF VALVE YLAA,420787,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:43.7852939,2025-12-06 21:56:43.7852940
764,Ø42x2 mm S235JR BORU,404-H4122-SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:45.6843891,2025-12-06 21:56:45.6843892
765,BAKIR BORU - 81,14239,404653,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:45.7973307,2025-12-06 21:56:45.7973308
766,81.14238A Ø 16 JCI CONECTION TEV 5/8 90º,404652,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:46.0836078,2025-12-06 21:56:46.0836079
767,BAKIR BORU - 075-77930-002 JCI Ø 9,52 x 0,635 mm,404177,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:46.1943493,2025-12-06 21:56:46.1943494
768,403-S1601-SUP,403-S1601-SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:46.3126231,2025-12-06 21:56:46.3126232
769,403-S1600-SUP,403-S1600-SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:46.3963825,2025-12-06 21:56:46.3963826
770,403-P4167-SUP,403-P4167-SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:46.7493758,2025-12-06 21:56:46.7493759
771,81.14076A Ø 12,7-JCI CONNECTION PIPE,403384,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:46.7775392,2025-12-06 21:56:46.7775393
772,Ø80*1,5 ACILI KESIM,402-R1269-07SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:46.8132047,2025-12-06 21:56:46.8132048
775,EGZOZ BORUSU 2BÜKÜM KALIBI,4.57.000.001685,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:47.0125379,2025-12-06 21:56:47.0125380
776,ARA BORU 50'LÝK BÜKÜMLÜ KA L I P,4.57.000.001684,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:47.0837468,2025-12-06 21:56:47.0837469
777,BAKIR BORU - 075-77930-003  JCI Ø 9,52 x 0,635 mm,394633,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:47.2287884,2025-12-06 21:56:47.2287886
778,BAKIR BORU - 075-77930-001 JCI Ø 9,52 x 0,635 mm,394632,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:47.2795727,2025-12-06 21:56:47.2795728
779,83.9945.1A Ø 16,5 mm JCI DISC CUPPER D.16,5 X 1,5,387756,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:47.3001726,2025-12-06 21:56:47.3001726
780,BAKIR BORU - 81_12888-B JCI PIPE, OIL EQUALIZER Ø 9,5 x 0,6 mm,385314,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:47.3958112,2025-12-06 21:56:47.3958113
781,Ø28*1,5 BORU,384413825,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:47.4648884,2025-12-06 21:56:47.4648884
782,029-21122-000 (BAKIR) BASTON BORU,372091,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:47.5794078,2025-12-06 21:56:47.5794078
783,TEFLON TAKOZ - 78.3509C JCI SOPORTE ELECTRODO,371336,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:48.0275638,2025-12-06 21:56:48.0275639
784,HYDRAULIC PIPES KIT LP 6505,3382040018,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:48.1003732,2025-12-06 21:56:48.1003733
785,PIPE-ONLY FOR TEST,3382016246,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:48.3117797,2025-12-06 21:56:48.3117801
787,Ø54*1,5 KORDON,333-F6745-SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:48.5430732,2025-12-06 21:56:48.5430733
788,HAVALANDIRMA BORUSU,332-V7834-SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:48.6329095,2025-12-06 21:56:48.6329096
789,YAÐ SOÐUTUCU BORUSU 2 43W- A L T A,2.63.251.900002,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:49.2425990,2025-12-06 21:56:49.2425991
790,YAÐ SOÐUTUCU BORUSU 1 43W- A L T A,2.63.251.900001,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:49.5333448,2025-12-06 21:56:49.5333449
791,GATES -Ø20 DÜZ BORU (11531736831),19848,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:49.6768166,2025-12-06 21:56:49.6768167
792,GATES - Ø35 DÜZ BORU (11531741202),19806-GATES,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:49.7772559,2025-12-06 21:56:49.7772560
793,Ø10*2 ALU BORU,1403016851,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:50.2949114,2025-12-06 21:56:50.2949114
794,50*3  6751.001.2302 ROHRBOGEN TUBE BEND,1401581900,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:50.4315159,2025-12-06 21:56:50.4315160
795,42*3  6751.001.2202 ROHRBOGEN TUBE BEND,1401581700,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:50.4661986,2025-12-06 21:56:50.4661987
796,TEKNÝK HORTUM ÝÞCÝLÝK,13R35-08874-AA TEKNIK HORTUM,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:50.5309299,2025-12-06 21:56:50.5309300
797,TEKNÝK HORTUM-Ø63*1,5 304 DÝRSEK,13M30-38034-AA,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:50.8797795,2025-12-06 21:56:50.8797796
798,Ø22*1,5 4 BÜKÜMLÜ BORU,1-29830,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:51.4888072,2025-12-06 21:56:51.4888073
799,Ø22*1,5 6 BÜKÜMLÜ BORU,1-26075,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:51.5629902,2025-12-06 21:56:51.5629902
801,CELÝK BORU KOMPLE,1-22610,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:51.6787406,2025-12-06 21:56:51.6787407
802,23540103 KOMPLE,1-20044,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:51.7140785,2025-12-06 21:56:51.7140786
803,6*1 ENJEKTOR BORUSU,1-18447,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:51.9725720,2025-12-06 21:56:51.9725721
805,KAYNAK ÝÞÇÝLÝÐÝ,1-134411,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:52.9288977,2025-12-06 21:56:52.9288978
806,KAYNAK,1-134397,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:54.4588509,2025-12-06 21:56:54.4588510
807,Ø22*1,5 S BÜKÜMLÜ BORU,1-134377,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:54.9919068,2025-12-06 21:56:54.9919069
808,Ø22*1,5  U BORU,1-130050,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:56.3213163,2025-12-06 21:56:56.3213164
809,Ø22*1,5  KISA BORU,1-130049,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:57.2249446,2025-12-06 21:56:57.2249448
812,FUEL UNE,1-110535,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:57.9385334,2025-12-06 21:56:57.9385335
813,Ø89 KAYNAK ISCILIGI,1-105963,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:59.2668008,2025-12-06 21:56:59.2668009
814,Ø22*1,5  UZUN BORU,1-105492,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:59.4365967,2025-12-06 21:56:59.4365969
815,BAKIR BORU - 092-07688-737 LINE Ø 9,52 x 0,635 mm,1070943,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:59.7007701,2025-12-06 21:56:59.7007702
816,Ø10*1,5 ÇELÝK ÇEKME,1-03879,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:00.1266462,2025-12-06 21:57:00.1266463
817,UNDER CHASSIS RDR CND ARASI BORU,10110210021387,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:00.1726163,2025-12-06 21:57:00.1726164
818,DISCH TUBE, UPSTREAM,10018226,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:00.2190087,2025-12-06 21:57:00.2190088
819,VAPORIZER -, SPIRAL COIL (HATTAT),10018177,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:00.4402550,2025-12-06 21:57:00.4402551
820,Ø60 Dirsek,1000-3,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:00.6432800,2025-12-06 21:57:00.6432801
821,Ø63 uzun boru,1000-2,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:00.6854074,2025-12-06 21:57:00.6854074
822,Ø63 kýsa boru,1000-1,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:01.0054113,2025-12-06 21:57:01.0054114
823,VIT-112 RENAULT KANGO  YAÐ  SEVÝYE ÇUBUÐU,020555/CBK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:01.5392863,2025-12-06 21:57:01.5392863
824,DISCH TUBE, DOWNSTREAM,10018223,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:01.5707613,2025-12-06 21:57:01.5707613
826,TUBO ALTA LIQ FILTRO DESHIDRATADOR C2-4,9327887-4,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:02.2584508,2025-12-06 21:57:02.2584510
827,TUBO ALTA CABINA,9328518-1,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:02.3575731,2025-12-06 21:57:02.3575732
828,TUBO ALTA GAS C2-2,9327885-2,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:02.4193653,2025-12-06 21:57:02.4193654
829,TUBO PREMONTAJE BAT EVAP LIQUIDO C1,9327881,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:02.4590340,2025-12-06 21:57:02.4590341
830,TUBO ALTA LIQ FILTRO DESHIDRATADOR C1-3,9327880-3,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:02.5012847,2025-12-06 21:57:02.5012848
831,TUBO ALTA LIQ FILTRO DESHIDRATADOR C2-3,9327887-3,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:02.5431638,2025-12-06 21:57:02.5431638
832,TUBO ALTA LIQ FILTRO DESHIDRATADOR C2-2,9327887-2,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:02.5833705,2025-12-06 21:57:02.5833706
833,TUBO ALTA LIQ FILTRO DESHIDRATADOR C2-1,9327887-1,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:02.6183489,2025-12-06 21:57:02.6183490
834,TUBO C1-2,9327878-2,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:02.6533336,2025-12-06 21:57:02.6533336
837,TUBO ALTA LIQ FILTRO DESHIDRATADOR C1-1,9327880-1,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:02.8382635,2025-12-06 21:57:02.8382635
840,Ø6,35 BAKIR DÝRSEK,9327016-B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:02.9832491,2025-12-06 21:57:02.9832492
841,Ø3 BAKIR BORU,9327016-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.0340998,2025-12-06 21:57:03.0340999
842,WEB020B9132.IPT ANTI RETURN VALVE PASSENGER CAB,9310028,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.0771696,2025-12-06 21:57:03.0771696
843,EMANET FÝLTRE,9310012,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.1214897,2025-12-06 21:57:03.1214898
844,TUBO ALTA LIQ FILTRO DESHIDRATADOR C1-2,9327880-2,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.1550415,2025-12-06 21:57:03.1550419
845,846-35B3/820G100002 BÜKÜMLÜ BAKIR BORU,820G100002-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.1875160,2025-12-06 21:57:03.1875161
846,VISOR LIQUIDO SGH 10s (014-1092),9310001,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.2330446,2025-12-06 21:57:03.2330448
847,846-35B3/820G100002 DÜZ BAKIR BORU,820G100002-B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.2543400,2025-12-06 21:57:03.2543400
848,(A1186) BÜKÜMLÜ BORU,81110-T-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.2725229,2025-12-06 21:57:03.2725230
849,BAKIR KAPAK,8020 51468-C,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.3067925,2025-12-06 21:57:03.3067926
850,BÜKÜMLÜ BORU Ø10 KOMPLE,8020 50141 A02-B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.3411435,2025-12-06 21:57:03.3411436
851,BUKUMLU BORU Ø12 KOMPLE,8020 50141 A02-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.3687613,2025-12-06 21:57:03.3687614
852,BÜKÜMLÜ BORU VE RAKORLAR,8020 47981-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.4031677,2025-12-06 21:57:03.4031678
853,BÜKÜMLÜ BORU VE SOMUN,8020 47937-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.4420150,2025-12-06 21:57:03.4420152
854,BÜKÜMLÜ BORU-2,8020 47697-B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.4835286,2025-12-06 21:57:03.4835287
855,BÜKÜMLÜ BORU-1,8020 47697-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.5153486,2025-12-06 21:57:03.5153487
856,8020 38940 BÜKÜMLÜ BORU,8020 38940-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.6047393,2025-12-06 21:57:03.6047394
857,AA19PSL-B8-CAP8,5-M18/24,75400494,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.6539103,2025-12-06 21:57:03.6539104
859,Ø8*1,5 DIRSEK,41192-B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.7102679,2025-12-06 21:57:03.7102680
860,ANA BORU,41192-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.7546459,2025-12-06 21:57:03.7546460
861,3 MM DAYAMA,38263-C,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.7869754,2025-12-06 21:57:03.7869755
862,2MM BRK,38263-B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.8213987,2025-12-06 21:57:03.8213988
863,Ø28*1,5  BORU,38263-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.8906380,2025-12-06 21:57:03.8906381
865,CASQUILLO HEXAGONAL M10*1,3350549,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:03.9869924,2025-12-06 21:57:03.9869925
866,SANHUA SELENOÝD GÖVDE,32 11 00095 00,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:04.0070724,2025-12-06 21:57:04.0070725
868,ORTA KÜTÜK PARÇA ( PÝRÝNÇ ),32 11 00014-KT,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:04.2703801,2025-12-06 21:57:04.2703802
869,TEE SLD C X C X C 1-3/8 X,731673,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:04.3372394,2025-12-06 21:57:04.3372395
870,ARA ADAPTÖR BRK,29-07-00023-00-BRK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:04.4085214,2025-12-06 21:57:04.4085215
871,Ø16X1 ÇELÝK BORU,29 02 00313 01-02,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:04.4380876,2025-12-06 21:57:04.4380877
872,Ø10X1 ÇELÝK BORU,29 02 00313 01-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:04.4846335,2025-12-06 21:57:04.4846336
873,SABÝTLEME LAMASI PÝRÝNÇ LEVHA,29 02 00312 03-03,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:04.5360922,2025-12-06 21:57:04.5360923
876,ALÜM. TEE 10*16*10,29 02 00252 01-04,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:04.7817421,2025-12-06 21:57:04.7817422
877,Ø16 ALÜM. BORU,29 02 00252 01-03,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:04.8167202,2025-12-06 21:57:04.8167203
879,Ø10 ALÜMÝNYUM BORU,29 02 00243 01-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:04.9221053,2025-12-06 21:57:04.9221054
880,Ø10X1 BAKIR BORU,29 02 00196 05-01,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:04.9654378,2025-12-06 21:57:04.9654379
881,VALVULA ANTIRRETORNO NRV12S 020-1012,3100186,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:04.9981852,2025-12-06 21:57:04.9981854
882,5/8'' - 18 DÝÞ HAVÞALI SOMUN ( DÖVME ),28 00 00560,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.0257840,2025-12-06 21:57:05.0257841
883,BRAKET  (50 x 25 x 1,5 SAÇ) 2 DELÝKLÝ,29 02 00185 - BRK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.0558075,2025-12-06 21:57:05.0558075
884,BRAKET (60x30x2 PÝRÝNÇ SAÇ ),29 02 00052-BRK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.0826615,2025-12-06 21:57:05.0826615
886,7/8'' - 14 DÝÞ HAVÞALI DÖVME SOMUN - SAFKAR,28 00 00559,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.1584099,2025-12-06 21:57:05.1584100
887,SW900,2405-12007,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.1895191,2025-12-06 21:57:05.1895191
888,22 Ah BEYIN,2405-12006,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.3151778,2025-12-06 21:57:05.3151779
889,GAZ ANAHTARI LCD EKRAN,2405-12005,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.5517975,2025-12-06 21:57:05.5517977
890,A1189-BÜKÜMLÜ BORU,19354-T-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.5741449,2025-12-06 21:57:05.5741450
891,A1190-BÜKÜMLÜ BORU,19338-T-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.5999352,2025-12-06 21:57:05.5999353
892,A1197-BÜKÜMLÜ BORU,19205-T-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.6813507,2025-12-06 21:57:05.6813508
893,AA22 SOMUN,1-29088 SOMUN,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.7181348,2025-12-06 21:57:05.7181349
894,AA19 RAKOR/INYON,1-29088 RAKOR,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.7463574,2025-12-06 21:57:05.7463575
895,Ø16 ÇEKÝRDEK,1-29088 CEKIRDEK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.7743178,2025-12-06 21:57:05.7743179
896,Ø17 BANJO,1-24179-BANJO,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.8075863,2025-12-06 21:57:05.8075864
897,BANJO,1-22610-BANJO,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.8388853,2025-12-06 21:57:05.8388854
898,Y14 ÇEKÝRDEK,1-20044-CEKIRDEK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.9094356,2025-12-06 21:57:05.9094357
899,Ø15 BANJO,1-18496-BANJO,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:05.9823399,2025-12-06 21:57:05.9823400
900,BUKUMLU BRAKET,14220-RAPRO-B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.0128442,2025-12-06 21:57:06.0128443
901,AA19 SOMUN,1-18447-SOMUN,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.0422267,2025-12-06 21:57:06.0422268
902,DOLUM AÐZI BOÐAZI,16N34-38055-AA,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.0702236,2025-12-06 21:57:06.0702237
903,OTOKAR-M10*1 FREN UCU - ERKEK,13A00-08027-AA,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.2457734,2025-12-06 21:57:06.2457735
904,A1199-BÜKÜMLÜ BORU,19203-T-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.2981625,2025-12-06 21:57:06.2981626
905,1+3 TEK SÝLÝNDÝR ENJ.BORUSU,030595-C13,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.3213564,2025-12-06 21:57:06.3213565
906,AA17 RAKOR/INYON,1-130040 RAKOR,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.3511929,2025-12-06 21:57:06.3511930
908,Y18 BURC,10308755-BURC,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.4839133,2025-12-06 21:57:06.4839133
912,TIRTIRLI YUZUK,1-00648-YUZUK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.6198968,2025-12-06 21:57:06.6198969
913,EM FLANS,1-134397-FLANS,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.6467510,2025-12-06 21:57:06.6467511
914,EM BORU,1-134397-BORU,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.6629731,2025-12-06 21:57:06.6629732
915,2+4 TEK SÝLÝNDÝR ENJ.BORUSU,030595-C24,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.6840297,2025-12-06 21:57:06.6840297
916,UFAK BRAKET,0205B301-BRK2,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.7896294,2025-12-06 21:57:06.7896295
917,BRAKET ((SOÐUTMA BORUSU RENAULT CLÝO / KANGO),0205B301-BRK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.8205810,2025-12-06 21:57:06.8205811
918,BÜKÜMLÜ BORU ( 0205B301 SOÐUTMA BORUSU CLÝO/KANGO ),0205B301-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.8503596,2025-12-06 21:57:06.8503597
919,0200B501 BÜKÜMLÜ BORU,0200B501-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.8734950,2025-12-06 21:57:06.8734998
920,KAYNAKLI BORU UCU O RÝNG KANALLI  (VÝT-202 TURBO YAÐLAMA BORUSU),0200B501-0003,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.8976782,2025-12-06 21:57:06.8976783
921,RAKOR  HAREKETLÝ M16X1,5  (VÝT-202 TURBO YAÐLM BORUSU),0200B501-0002,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.9198589,2025-12-06 21:57:06.9198590
922,BANJO KAYNAK UCU BKR PUL KANAL.DELK Ø10  (VÝT-202 TURBO YAÐLAMA BORUSU),0200B501-0001,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:06.9465979,2025-12-06 21:57:06.9465980
923,9325001 BOBINA SOLENOIDE,018F6857,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:07.0325805,2025-12-06 21:57:07.0325807
924,Ø22 PUL-DELÝKLÝ,01 315 000 007/P-PUL2,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:09.3850011,2025-12-06 21:57:09.3850013
925,Ø22 PUL-DELÝKSÝZ,01 315 000 007/P-PUL1,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:09.9181774,2025-12-06 21:57:09.9181775
926,75*32*3 mm BAKIR PLAKA,01 315 000 007/P-BRK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:10.3161979,2025-12-06 21:57:10.3161980
927,BRAKET PÝRÝNÇ 78*38*3 (01 012 000 143),01 012 000 143-BRK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:10.8682412,2025-12-06 21:57:10.8682413
